17,cavalhada 2,-16.0645290,-57.6750150,Cáceres,2026-06-18 20:12:20,2026-06-18 20:12:20,"{""type"":""Polygon"",""coordinates"":[[[-57.67539,-16.058586],[-57.672644,-16.056855],[-57.672987,-16.058998],[-57.669683,-16.063738],[-57.670026,-16.063861],[-57.670884,-16.065963],[-57.669597,-16.068353],[-57.673631,-16.070125],[-57.67406,-16.069672],[-57.675219,-16.071114],[-57.675905,-16.069713],[-57.681465407,-16.067501395],[-57.681389756,-16.067326991],[-57.67817999,-16.061639007],[-57.677561745,-16.060584113],[-57.677559963,-16.060580132],[-57.677559087,-16.060575861],[-57.677301637,-16.057820751],[-57.67539,-16.058586]]]}"
42,santo antonio,-16.1123740,-57.6807890,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.676892,-16.116427],[-57.67951,-16.117663],[-57.690582,-16.117828],[-57.687492,-16.109135],[-57.684038,-16.109247],[-57.676977112,-16.104134115],[-57.676654648,-16.105830734],[-57.676653663,-16.105834189],[-57.676652077,-16.105837411],[-57.676649939,-16.105840298],[-57.674632939,-16.108106298],[-57.674631159,-16.108108061],[-57.670342896,-16.111854796],[-57.676892,-16.116427]]]}"
43,vila real,-16.1119160,-57.6944510,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.702599,-16.117922],[-57.697792,-16.106881],[-57.697642,-16.106548],[-57.691784,-16.104468],[-57.690454,-16.103862],[-57.689466,-16.105881],[-57.689166,-16.1079],[-57.687508009,-16.109123189],[-57.687509032,-16.109124515],[-57.687510845,-16.109128301],[-57.690600845,-16.117821301],[-57.690601779,-16.117825035],[-57.690601943,-16.117828156],[-57.702599,-16.117922]]]}"
44,garces,-16.1101750,-57.7091230,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.707233,-16.118004],[-57.708907,-16.116974],[-57.716203,-16.11281],[-57.718048,-16.11417],[-57.720366,-16.114376],[-57.720194,-16.113222],[-57.716331,-16.110009],[-57.71616,-16.107578],[-57.716246,-16.105641],[-57.717876,-16.103252],[-57.71822,-16.101768],[-57.705259,-16.103911],[-57.705688,-16.104694],[-57.703972,-16.105065],[-57.706547,-16.107784],[-57.706933,-16.110132],[-57.697668549,-16.106558241],[-57.697810235,-16.106872786],[-57.697810337,-16.106873016],[-57.702617337,-16.117914016],[-57.702618553,-16.117917798],[-57.702618998,-16.117921744],[-57.702618945,-16.117922353],[-57.707233,-16.118004]]]}"
45,empa,-16.0993760,-57.7067270,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.715302,-16.099657],[-57.712169,-16.098751],[-57.708864,-16.096485],[-57.706718,-16.09496],[-57.703414,-16.09426],[-57.697535,-16.097762],[-57.699294,-16.10077],[-57.701354,-16.100193],[-57.705244578,-16.103897268],[-57.705245569,-16.103896181],[-57.705248623,-16.103893903],[-57.705252054,-16.103892245],[-57.705255737,-16.103891268],[-57.718197192,-16.1017515],[-57.715302,-16.099657]]]}"
46,jardim imperial,-16.0918650,-57.6998050,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.702212,-16.091167],[-57.702641,-16.089519],[-57.704487,-16.08717],[-57.704251,-16.086696],[-57.69629,-16.088674],[-57.696633,-16.090875],[-57.696805,-16.095326],[-57.69752908,-16.097742247],[-57.703403765,-16.094242817],[-57.703406767,-16.094241389],[-57.702212,-16.091167]]]}"
47,jardim paraiso,-16.0833970,-57.7013000,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.694938,-16.089047],[-57.696270593,-16.088679354],[-57.696270239,-16.08867708],[-57.696270009,-16.088673387],[-57.696270464,-16.088669716],[-57.696271587,-16.088666191],[-57.696273341,-16.088662934],[-57.696275664,-16.088660055],[-57.696278477,-16.088657653],[-57.696281685,-16.08865581],[-57.696285177,-16.08865459],[-57.704246177,-16.08667659],[-57.704249994,-16.086676025],[-57.704253848,-16.086676204],[-57.704257595,-16.086677119],[-57.704261098,-16.086678736],[-57.704264224,-16.086680996],[-57.704266859,-16.086683814],[-57.704268904,-16.086687086],[-57.704482272,-16.08711563],[-57.704068,-16.082352],[-57.706289,-16.081728],[-57.703886,-16.078506],[-57.703425,-16.076837],[-57.702572907,-16.075997684],[-57.69738074,-16.085970236],[-57.69737906,-16.08597292],[-57.697376977,-16.085975305],[-57.694844977,-16.088449305],[-57.69484185,-16.088451801],[-57.694838289,-16.088453624],[-57.694834444,-16.0884547],[-57.694938,-16.089047]]]}"
48,jardim panorama,-16.1037000,-57.6986640,Cáceres,2026-06-18 20:12:23,2026-06-18 20:12:23,"{""type"":""Polygon"",""coordinates"":[[[-57.690539,-16.101354],[-57.690454677,-16.103842026],[-57.690454834,-16.103842017],[-57.69045865,-16.103842548],[-57.690462293,-16.1038438],[-57.690858041,-16.104024119],[-57.692891211,-16.104839914],[-57.697648692,-16.106529153],[-57.69765233,-16.106530874],[-57.69765555,-16.10653329],[-57.697658221,-16.106536301],[-57.697660235,-16.106539786],[-57.697660338,-16.106540013],[-57.697660408,-16.106539973],[-57.697664138,-16.106538734],[-57.697668038,-16.106538248],[-57.697671959,-16.106538534],[-57.697675747,-16.106539581],[-57.706907597,-16.110100764],[-57.70652826,-16.107793298],[-57.703957479,-16.105078752],[-57.703955117,-16.105075722],[-57.703953379,-16.105072297],[-57.703952327,-16.105068602],[-57.703952001,-16.105064774],[-57.703952413,-16.105060955],[-57.703953548,-16.105057285],[-57.703955363,-16.1050539],[-57.703957792,-16.105050924],[-57.703960746,-16.105048467],[-57.703964114,-16.10504662],[-57.703967774,-16.105045452],[-57.705657586,-16.104680113],[-57.70524146,-16.10392061],[-57.705239956,-16.103917109],[-57.705239845,-16.103916604],[-57.705237481,-16.103915966],[-57.705233923,-16.103914194],[-57.705230787,-16.103911753],[-57.701348444,-16.100215326],[-57.699299394,-16.100789259],[-57.699295703,-16.100789927],[-57.699291953,-16.100789895],[-57.699288274,-16.100789163],[-57.699284797,-16.100787757],[-57.699281643,-16.100785726],[-57.699278924,-16.100783142],[-57.699276735,-16.100780096],[-57.697517735,-16.097772096],[-57.697517277,-16.0977711],[-57.690539,-16.101354]]]}"
64,cohab velha,-16.0741570,-57.6830680,Cáceres,2026-06-18 20:23:33,2026-06-18 20:23:33,"{""type"":""Polygon"",""coordinates"":[[[-57.67921,-16.073967],[-57.678008,-16.07817],[-57.682343,-16.076563],[-57.682257,-16.077676],[-57.686377,-16.076893],[-57.686505,-16.075698],[-57.687798468,-16.075490297],[-57.687008931,-16.073536986],[-57.687007794,-16.073533052],[-57.687007481,-16.073528969],[-57.687007773,-16.073526713],[-57.687005689,-16.073524972],[-57.687003174,-16.073521811],[-57.687001345,-16.073518209],[-57.685463604,-16.069538996],[-57.68380934,-16.070191605],[-57.683805622,-16.070192669],[-57.683801769,-16.070192999],[-57.683799017,-16.070192699],[-57.683797383,-16.070194652],[-57.683794281,-16.070197134],[-57.68379075,-16.070198954],[-57.680981294,-16.071309646],[-57.680126615,-16.072377497],[-57.68012423,-16.072379999],[-57.68012145,-16.072382053],[-57.68009087,-16.072400792],[-57.67921,-16.073967]]]}"
65,monte verde,-16.0770760,-57.6760000,Cáceres,2026-06-18 20:25:46,2026-06-18 20:25:46,"{""type"":""Polygon"",""coordinates"":[[[-57.67745,-16.080278],[-57.678002888,-16.078189311],[-57.677999362,-16.078188039],[-57.677995944,-16.078185958],[-57.677993009,-16.078183239],[-57.677990674,-16.07817999],[-57.677989032,-16.078176341],[-57.677988149,-16.078172439],[-57.677988061,-16.078168438],[-57.677988771,-16.078164501],[-57.679190771,-16.073961501],[-57.679192568,-16.073957196],[-57.680055857,-16.072422248],[-57.67608745,-16.074854053],[-57.676083817,-16.074855802],[-57.676079907,-16.074856788],[-57.676078338,-16.074856858],[-57.676077154,-16.074859105],[-57.676074656,-16.074862175],[-57.676071602,-16.074864693],[-57.673600128,-16.076520948],[-57.671165456,-16.078613213],[-57.67745,-16.080278]]]}"
66,vila mariana,-16.0794090,-57.6837610,Cáceres,2026-06-18 20:27:10,2026-06-18 20:27:10,"{""type"":""Polygon"",""coordinates"":[[[-57.677364,-16.080843],[-57.686076,-16.082418],[-57.687902151,-16.082543634],[-57.687902432,-16.082540865],[-57.68884517,-16.078079836],[-57.687811204,-16.075521805],[-57.687293558,-16.075591631],[-57.686523259,-16.075715324],[-57.686396886,-16.07689513],[-57.68639617,-16.0768987],[-57.686394819,-16.076902082],[-57.686392877,-16.076905162],[-57.686390409,-16.076907839],[-57.686387496,-16.076910025],[-57.686384235,-16.076911646],[-57.686380734,-16.076912648],[-57.682260734,-16.077695648],[-57.682256677,-16.077695997],[-57.682252633,-16.077695517],[-57.68224877,-16.077694228],[-57.682245248,-16.077692183],[-57.682242214,-16.077689467],[-57.682239793,-16.077686193],[-57.682238084,-16.077682496],[-57.682237161,-16.07767853],[-57.682237059,-16.077674459],[-57.682320652,-16.076592614],[-57.678022528,-16.078185944],[-57.678022763,-16.078187074],[-57.678022834,-16.078190777],[-57.678022222,-16.078194429],[-57.677798375,-16.079040073],[-57.677364,-16.080843]]]}"
67,jardim celeste,-16.0838380,-57.6715650,Cáceres,2026-06-18 20:27:53,2026-06-18 20:27:53,"{""type"":""Polygon"",""coordinates"":[[[-57.666764,-16.087409],[-57.669554,-16.088109],[-57.671871,-16.088109],[-57.675433,-16.087409],[-57.677444556,-16.080297248],[-57.671160335,-16.078632546],[-57.67115664,-16.078631165],[-57.671153289,-16.078629086],[-57.671152217,-16.078628083],[-57.671147731,-16.078626907],[-57.67114746,-16.078628115],[-57.67114573,-16.078631898],[-57.671143254,-16.078635241],[-57.664421372,-16.085973644],[-57.666764,-16.087409]]]}"
68,jardim guanabara,-16.0917620,-57.6699460,Cáceres,2026-06-18 20:34:54,2026-06-18 20:34:54,"{""type"":""Polygon"",""coordinates"":[[[-57.67542687,-16.087430587],[-57.671874857,-16.088128625],[-57.671871,-16.088129],[-57.669554,-16.088129],[-57.669549133,-16.088128399],[-57.666759133,-16.087428399],[-57.666756253,-16.087427439],[-57.666753551,-16.087426053],[-57.664410923,-16.085990697],[-57.664407948,-16.085988447],[-57.664405773,-16.085991532],[-57.663567938,-16.086960818],[-57.663558944,-16.086971552],[-57.664244499,-16.087520387],[-57.664245539,-16.087521279],[-57.665790539,-16.088942279],[-57.665792935,-16.088944914],[-57.665794826,-16.088947931],[-57.665796151,-16.088951236],[-57.66579687,-16.088954723],[-57.66581887,-16.089146723],[-57.665818931,-16.089150656],[-57.665818222,-16.089154525],[-57.665816769,-16.08915818],[-57.665814628,-16.08916148],[-57.665811884,-16.089164297],[-57.665808641,-16.089166523],[-57.665805025,-16.089168071],[-57.664944653,-16.08943987],[-57.667034878,-16.095448147],[-57.667036258,-16.095447642],[-57.668582981,-16.09504664],[-57.668586693,-16.095046043],[-57.668590452,-16.095046151],[-57.668594124,-16.095046961],[-57.668597579,-16.095048443],[-57.668600696,-16.095050547],[-57.668603364,-16.095053196],[-57.668605489,-16.095056298],[-57.668606996,-16.095059743],[-57.669270979,-16.097075656],[-57.669697041,-16.097647371],[-57.669699408,-16.09764678],[-57.669703202,-16.097646572],[-57.669706966,-16.097647086],[-57.672328984,-16.098263162],[-57.673096762,-16.095562531],[-57.673098102,-16.095559074],[-57.673100057,-16.095555925],[-57.673102559,-16.09555319],[-57.673105523,-16.095550964],[-57.673108847,-16.095549323],[-57.673112417,-16.095548324],[-57.67311611,-16.095548],[-57.673119799,-16.095548364],[-57.673121484,-16.09554869],[-57.67542687,-16.087430587]]]}"
69,Jardim uniao,-16.1047370,-57.6835470,Cáceres,2026-06-18 20:35:34,2026-06-18 20:35:34,"{""type"":""Polygon"",""coordinates"":[[[-57.677813169,-16.099735258],[-57.676980835,-16.104114526],[-57.67698157,-16.104114618],[-57.676985372,-16.1041159],[-57.676988842,-16.104117916],[-57.684044189,-16.109226789],[-57.687489841,-16.109115059],[-57.687490825,-16.109112956],[-57.687493188,-16.10910976],[-57.687496136,-16.109107095],[-57.689147439,-16.10788884],[-57.689446217,-16.105878061],[-57.689446901,-16.105875065],[-57.689448036,-16.105872209],[-57.690434801,-16.103855732],[-57.677813169,-16.099735258]]]}"
70,rodeio,-16.0959090,-57.6947430,Cáceres,2026-06-18 20:39:24,2026-06-18 20:39:24,"{""type"":""Polygon"",""coordinates"":[[[-57.693887,-16.095066],[-57.693136,-16.093459],[-57.692943,-16.093562],[-57.691977,-16.09488],[-57.691505,-16.096078],[-57.693479,-16.097063],[-57.694917,-16.096346],[-57.695954526,-16.098550991],[-57.697508142,-16.097753308],[-57.697511619,-16.097751946],[-57.697511462,-16.097751713],[-57.697509922,-16.097747988],[-57.696785842,-16.095331741],[-57.696785015,-16.095326772],[-57.696733374,-16.093990416],[-57.693887,-16.095066]]]}"
71,sao lourenco,-16.0918630,-57.6930340,Cáceres,2026-06-18 20:41:23,2026-06-18 20:41:23,"{""type"":""Polygon"",""coordinates"":[[[-57.688265,-16.090731],[-57.688329,-16.093224],[-57.689831,-16.092997],[-57.692089999,-16.094691994],[-57.692926869,-16.093550177],[-57.692929899,-16.093546889],[-57.692933583,-16.093544355],[-57.693126583,-16.093441355],[-57.693130334,-16.093439819],[-57.693134317,-16.093439071],[-57.693138369,-16.093439141],[-57.693142324,-16.093440026],[-57.693146019,-16.09344169],[-57.693149303,-16.093444065],[-57.69315204,-16.093447054],[-57.693154119,-16.093450532],[-57.693897271,-16.095040739],[-57.696726304,-16.093971707],[-57.696729952,-16.093970711],[-57.696732375,-16.093970523],[-57.696731243,-16.093935259],[-57.69661306,-16.090876932],[-57.696273693,-16.088699246],[-57.694943319,-16.08906628],[-57.694939216,-16.089066963],[-57.69493506,-16.089066783],[-57.694931031,-16.089065747],[-57.694927304,-16.0890639],[-57.69492404,-16.089061322],[-57.694921379,-16.089058124],[-57.694919437,-16.089054445],[-57.694918704,-16.089051869],[-57.688265,-16.090731]]]}"
72,santa cruz,-16.0865740,-57.6910060,Cáceres,2026-06-18 20:42:35,2026-06-18 20:42:35,"{""type"":""Polygon"",""coordinates"":[[[-57.687804,-16.085213],[-57.687997,-16.087933],[-57.688263071,-16.09071086],[-57.69491381,-16.089032477],[-57.694915123,-16.089032277],[-57.694814743,-16.088458144],[-57.694814458,-16.088453959],[-57.694815052,-16.088449806],[-57.694815767,-16.08844786],[-57.694813858,-16.088445302],[-57.69481215,-16.088441684],[-57.692039317,-16.080622096],[-57.690343407,-16.084612822],[-57.690341623,-16.084616121],[-57.690339255,-16.084619028],[-57.690336386,-16.084621443],[-57.690333117,-16.084623279],[-57.690329562,-16.084624473],[-57.690325847,-16.084624982],[-57.690322102,-16.084624789],[-57.690318459,-16.0846239],[-57.690315046,-16.084622347],[-57.690311983,-16.084620184],[-57.688141735,-16.082759714],[-57.687804,-16.085213]]]}"
73,junco,-16.0983320,-57.6886360,Cáceres,2026-06-18 20:44:35,2026-06-18 20:44:35,"{""type"":""Polygon"",""coordinates"":[[[-57.686913,-16.093297],[-57.684338,-16.096367],[-57.683802,-16.09748],[-57.683716,-16.098736],[-57.684252,-16.098798],[-57.681773735,-16.101007191],[-57.690434913,-16.10383473],[-57.690519011,-16.101353323],[-57.690519604,-16.101349122],[-57.690521069,-16.101345141],[-57.690523341,-16.101341558],[-57.690526318,-16.101338535],[-57.690529865,-16.101336208],[-57.695925721,-16.098565781],[-57.695540419,-16.09771789],[-57.694907614,-16.096373028],[-57.693487924,-16.097080898],[-57.693484478,-16.097082235],[-57.693480845,-16.097082915],[-57.693477149,-16.097082914],[-57.693473516,-16.097082233],[-57.69347007,-16.097080896],[-57.69149607,-16.096095896],[-57.691492924,-16.096093943],[-57.691490192,-16.096091443],[-57.691487968,-16.096088483],[-57.691486327,-16.096085164],[-57.691485326,-16.096081599],[-57.691485,-16.09607791],[-57.69148536,-16.096074225],[-57.691486392,-16.096070669],[-57.691958392,-16.094872669],[-57.691960869,-16.094868177],[-57.692078188,-16.094708108],[-57.692077996,-16.094707991],[-57.689825701,-16.093018028],[-57.688331989,-16.093243775],[-57.688328233,-16.093243985],[-57.688324505,-16.093243488],[-57.688320935,-16.093242302],[-57.688317651,-16.093240468],[-57.688314768,-16.093238052],[-57.688312389,-16.093235139],[-57.688310597,-16.093231832],[-57.688309456,-16.093228248],[-57.688309069,-16.093225028],[-57.686913,-16.093297]]]}"
74,maracanazinho,-16.0837760,-57.6837790,Cáceres,2026-06-18 20:45:33,2026-06-18 20:45:33,"{""type"":""Polygon"",""coordinates"":[[[-57.680368,-16.08659],[-57.686613,-16.084241],[-57.687917081,-16.08424494],[-57.688121922,-16.082756986],[-57.688122825,-16.082753203],[-57.688124442,-16.082749666],[-57.688126568,-16.082746712],[-57.687910675,-16.082561635],[-57.687908364,-16.082562644],[-57.687904617,-16.082563481],[-57.687900778,-16.082563587],[-57.686074627,-16.082437953],[-57.686072442,-16.082437681],[-57.681502553,-16.081611513],[-57.680368,-16.08659]]]}"
75,jardim marajoara,-16.0885940,-57.6839630,Cáceres,2026-06-18 20:46:37,2026-06-18 20:46:37,"{""type"":""Polygon"",""coordinates"":[[[-57.679145,-16.092795],[-57.688243675,-16.090715417],[-57.688243162,-16.090712767],[-57.687977091,-16.087934907],[-57.68797705,-16.087934416],[-57.68778405,-16.085214416],[-57.687784187,-16.085210272],[-57.687914328,-16.084264932],[-57.686616608,-16.084261011],[-57.680375041,-16.08660872],[-57.680371263,-16.086609732],[-57.68036736,-16.08660999],[-57.680364143,-16.086609569],[-57.679145,-16.092795]]]}"
76,cidade nova,-16.0955940,-57.6823960,Cáceres,2026-06-18 20:47:28,2026-06-18 20:47:28,"{""type"":""Polygon"",""coordinates"":[[[-57.678654549,-16.096619122],[-57.678655799,-16.096619364],[-57.678659741,-16.096620559],[-57.678663354,-16.096622536],[-57.678666486,-16.096625211],[-57.678669004,-16.096628471],[-57.6786708,-16.096632178],[-57.678671799,-16.096636174],[-57.678671958,-16.09664029],[-57.678671271,-16.096644351],[-57.677818362,-16.099716017],[-57.677819376,-16.099716246],[-57.681754785,-16.101001004],[-57.681755825,-16.100998289],[-57.681757838,-16.100995055],[-57.681760427,-16.100992262],[-57.684205405,-16.098812744],[-57.683713702,-16.098755868],[-57.683709982,-16.098755073],[-57.683706479,-16.098753588],[-57.683703321,-16.098751467],[-57.683700621,-16.098748787],[-57.683698479,-16.098745644],[-57.683696969,-16.098742151],[-57.683696149,-16.098738437],[-57.683696047,-16.098734634],[-57.683782047,-16.097478634],[-57.683782665,-16.097474886],[-57.683783981,-16.097471322],[-57.684319981,-16.096358322],[-57.684322677,-16.096354147],[-57.686897677,-16.093284147],[-57.686900619,-16.093281293],[-57.686904082,-16.093279098],[-57.686907919,-16.093277656],[-57.68691197,-16.093277027],[-57.688308039,-16.093205055],[-57.688308508,-16.093205074],[-57.688245112,-16.090735604],[-57.679149456,-16.092814497],[-57.679145514,-16.092814993],[-57.679142465,-16.092814768],[-57.678654549,-16.096619122]]]}"
77,jardim do trevo,-16.0916860,-57.6769080,Cáceres,2026-06-18 20:48:23,2026-06-18 20:48:23,"{""type"":""Polygon"",""coordinates"":[[[-57.675454808,-16.087405381],[-57.675452245,-16.087414443],[-57.675450928,-16.087417864],[-57.67544901,-16.087420987],[-57.675446554,-16.087423707],[-57.675445818,-16.08742427],[-57.675446697,-16.087427962],[-57.675446817,-16.087432037],[-57.675446109,-16.087436051],[-57.673141192,-16.095552503],[-57.678634873,-16.096615316],[-57.679122627,-16.092812224],[-57.679123463,-16.09280853],[-57.679124979,-16.092805061],[-57.67912657,-16.092802743],[-57.679125412,-16.09279904],[-57.679125,-16.092795088],[-57.679125378,-16.092791132],[-57.680344521,-16.086605701],[-57.680345591,-16.086602097],[-57.680347318,-16.086598756],[-57.680349127,-16.08659645],[-57.680348281,-16.086593338],[-57.680348276,-16.086593273],[-57.675454808,-16.087405381]]]}"
78,santa cruz,-16.0841380,-57.6785390,Cáceres,2026-06-18 20:49:12,2026-06-18 20:49:12,"{""type"":""Polygon"",""coordinates"":[[[-57.681323543,-16.081579151],[-57.677360442,-16.080862681],[-57.677356537,-16.080861555],[-57.67735294,-16.080859664],[-57.6773498,-16.080857084],[-57.677347246,-16.080853923],[-57.677345751,-16.080851022],[-57.677310529,-16.080844575],[-57.675460825,-16.087384109],[-57.680345002,-16.086573543],[-57.680349133,-16.086573291],[-57.680351225,-16.0865736],[-57.681482773,-16.081608297],[-57.681323543,-16.081579151]]]}"
